row_id,order_priority,discount,unit_price,shipping_cost,customer_id,customer_name,ship_mode,customer_segment,product_category,product_sub_category,product_container,product_name,product_base_margin,country,region,state_or_province,city,postal_code,order_date,ship_date,profit,quantity,sales,order_id,year,month,day,total_amount,delivery_days,order_frequency
25480,Critical,0.08,14.81,13.32,697,Adam G Sawyer,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,United States,Central,Indiana,East Chicago,46312,07-02-2015,09-02-2015,-131.6172,20,292.18,89849,2015,2,7,292.18,2,2
25489,Not Specified,0.04,35.44,5.09,3078,Kate McKenna,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,East,Ohio,Toledo,43615,11-06-2015,11-06-2015,118.6317,5,171.93,88240,2015,6,11,171.93,0,2
25490,Not Specified,0.08,3.98,0.7,3078,Kate McKenna,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,4009Â® Highlighters by Sanford,0.52,United States,East,Ohio,Toledo,43615,11-06-2015,14-06-2015,23.304,9,35.19,88240,2015,6,11,35.19,3,2
25498,High,0.06,13.99,7.51,1778,Ray Oakley,Regular Air,Consumer,Technology,Office Machines,Medium Box,Sharp EL500L Fraction Calculator,0.39,United States,Central,Indiana,West Lafayette,47906,10-05-2015,12-05-2015,6.48324,21,287.99,89943,2015,5,10,287.99,2,2
25499,High,0.06,15.04,1.97,1778,Ray Oakley,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,United States,Central,Indiana,West Lafayette,47906,10-05-2015,10-05-2015,2.332,3,46.86,89943,2015,5,10,46.86,0,2
25500,Medium,0.07,5.81,8.49,233,Michele Bullard,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,United States,Central,Illinois,Orland Park,60462,20-02-2015,22-02-2015,-243.2365,10,58.8,90237,2015,2,20,58.8,2,2
25501,Medium,0.04,9.65,6.22,233,Michele Bullard,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressionsâ¢ Desk Accessory, Wood Pencil Holder, Oak",0.55,United States,Central,Illinois,Orland Park,60462,20-02-2015,21-02-2015,-53.62,12,120.47,90237,2015,2,20,120.47,1,2
25507,Not Specified,0.03,14.2,5.3,871,Sandy Ellington,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,United States,West,Nevada,Reno,89502,15-03-2015,17-03-2015,21.5556,2,31.24,90577,2015,3,15,31.24,2,3
25531,Low,0,78.65,13.99,1940,Eileen McDonald,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Honeywell Quietcare HEPA Air Cleaner,0.52,United States,West,Utah,Draper,84020,19-04-2015,26-04-2015,386.0067,7,559.43,88871,2015,4,19,559.43,7,3
25532,Low,0.08,122.99,70.2,1940,Eileen McDonald,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,United States,West,Utah,Draper,84020,19-04-2015,24-04-2015,-1867.97,10,1216.52,88871,2015,4,19,1216.52,5,3
25535,High,0.02,15.22,9.73,2457,Yvonne Collier,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Twin Loopâ¢ Wire Binding Elements, 9/16"" Spine, Black",0.36,United States,Central,Minnesota,Lino Lakes,55014,22-01-2015,22-01-2015,-21.63242,9,140.7,89218,2015,1,22,140.7,0,1
25536,High,0.07,179.99,19.99,2456,Joan Beach,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Motorola SB4200 Cable Modem,0.48,United States,South,Alabama,Mobile,36608,22-01-2015,23-01-2015,733.2822,7,1188.63,89218,2015,1,22,1188.63,1,2
25537,High,0.02,92.23,39.61,2456,Joan Beach,Express Air,Home Office,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,United States,South,Alabama,Mobile,36608,22-01-2015,23-01-2015,-905.9904,11,1009.93,89218,2015,1,22,1009.93,1,2
25539,Critical,0.03,14.2,5.3,619,Howard Rogers,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,United States,Central,Michigan,Southgate,48195,07-01-2015,08-01-2015,107.02,14,205.98,88196,2015,1,7,205.98,1,1
25544,Not Specified,0.07,8.95,2.01,1482,Michael Tanner,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",0.39,United States,Central,Michigan,Bay City,48708,27-03-2015,28-03-2015,53.0679,9,76.91,91362,2015,3,27,76.91,1,2
25557,Critical,0.02,120.98,58.64,2020,Erika Jordan,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.75,United States,East,Pennsylvania,Plum,15239,13-02-2015,15-02-2015,-1330.5,11,1370.99,86933,2015,2,13,1370.99,2,1
25582,Low,0.07,154.13,69,145,Rhonda Ivey,Express Air,Home Office,Furniture,Tables,Large Box,Laminate Occasional Tables,0.68,United States,East,Pennsylvania,West Mifflin,15122,16-03-2015,16-03-2015,-634.7341,3,453.62,91089,2015,3,16,453.62,0,2
25594,Low,0.05,100.97,7.18,2638,Alicia Wood Shah,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,United States,West,Idaho,Boise,83704,08-06-2015,08-06-2015,881.4681,13,1277.49,90951,2015,6,8,1277.49,0,1
25599,Not Specified,0,8.33,1.99,2877,Shannon Aldridge,Express Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,East,Ohio,North Olmsted,44070,02-03-2015,04-03-2015,74.1819,12,107.51,91492,2015,3,2,107.51,2,1
25605,High,0.04,39.48,1.99,3222,Diane Lu,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,United States,South,Florida,Tallahassee,32303,19-03-2015,19-03-2015,-1535.4864,8,332.16,90814,2015,3,19,332.16,0,2
25606,High,0,8.12,2.83,3222,Diane Lu,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,United States,South,Florida,Tallahassee,32303,19-03-2015,20-03-2015,-159.32,17,147.62,90814,2015,3,19,147.62,1,2
25608,High,0.06,19.98,10.49,1764,Michele Bradshaw,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,12-1/2 Diameter Round Wall Clock,0.49,United States,South,Florida,Dunedin,34698,01-03-2015,03-03-2015,514.1772,5,103.37,89776,2015,3,1,103.37,2,3
25609,High,0.08,1.76,4.86,1764,Michele Bradshaw,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Regeneration Desk Collection,0.41,United States,South,Florida,Dunedin,34698,01-03-2015,02-03-2015,235.656,23,40.22,89776,2015,3,1,40.22,1,3
25613,High,0.03,2.61,0.5,3339,Lester Copeland,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 494,0.39,United States,South,Florida,Titusville,32780,14-06-2015,15-06-2015,4.0443,7,19.02,85981,2015,6,14,19.02,1,2
25614,High,0.01,11.66,7.95,3339,Lester Copeland,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTONÂ® VistaÂ® Battery-Operated Pencil Sharpener, Black",0.58,United States,South,Florida,Titusville,32780,14-06-2015,15-06-2015,-10.3684,16,193.87,85981,2015,6,14,193.87,1,2
25624,Critical,0.09,28.48,1.99,288,Patricia Cole Blair,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,United States,Central,Kansas,Wichita,67212,16-01-2015,19-01-2015,132.687,7,192.3,89762,2015,1,16,192.3,3,2
25625,Critical,0.08,65.99,4.99,288,Patricia Cole Blair,Express Air,Small Business,Technology,Telephones and Communication,Small Box,MicroTAC 650,0.58,United States,Central,Kansas,Wichita,67212,16-01-2015,18-01-2015,496.89,14,748.1,89762,2015,1,16,748.1,2,2
25628,Medium,0.09,6.28,5.41,2500,Kevin Smith,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,EldonÂ® 200 Classâ¢ Desk Accessories,0.53,United States,Central,Illinois,Lake In The Hills,60102,02-02-2015,04-02-2015,-32.0268,14,88.85,88320,2015,2,2,88.85,2,1
25631,Medium,0.02,8.34,2.64,1226,Ken Cash,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,AcmeÂ® Elite Stainless Steel Scissors,0.59,United States,East,Rhode Island,Pawtucket,2861,28-04-2015,30-04-2015,6.79,8,66.74,90800,2015,4,28,66.74,2,1
25632,Medium,0.09,130.98,30,1227,Elsie Hwang,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,United States,East,Vermont,South Burlington,5403,28-04-2015,01-05-2015,-421.76,10,1282.67,90800,2015,4,28,1282.67,3,1
25649,Low,0.07,4.97,5.71,2684,Edna Michael,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"DAX Value U-Channel Document Frames, Easel Back",0.54,United States,South,Florida,Port Charlotte,33952,10-04-2015,15-04-2015,-180.152,5,26.66,89148,2015,4,10,26.66,5,5
25650,Low,0.09,2.62,0.8,2684,Edna Michael,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,United States,South,Florida,Port Charlotte,33952,10-04-2015,12-04-2015,8.388,12,29.55,89148,2015,4,10,29.55,2,5
25651,Low,0.03,65.99,8.8,2684,Edna Michael,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,6120,0.58,United States,South,Florida,Port Charlotte,33952,10-04-2015,10-04-2015,9.9399,21,1237.4,89148,2015,4,10,1237.4,0,5
25662,Not Specified,0.05,4.98,4.62,2653,Leo Kane,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,United States,Central,Kansas,Derby,67037,22-02-2015,23-02-2015,-98.35,7,34.32,89360,2015,2,22,34.32,1,2
25663,Not Specified,0.02,34.23,5.02,2653,Leo Kane,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Hand-Finished Solid Wood Document Frame,0.55,United States,Central,Kansas,Derby,67037,22-02-2015,24-02-2015,270.7905,11,392.45,89360,2015,2,22,392.45,2,2
25664,Low,0.08,6.48,6.81,3006,Thomas Spence,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1930,0.36,United States,West,Idaho,Idaho Falls,83402,10-02-2015,15-02-2015,-49.1868,14,92.29,91388,2015,2,10,92.29,5,2
25665,Low,0.09,20.98,53.03,3006,Thomas Spence,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,United States,West,Idaho,Idaho Falls,83402,10-02-2015,17-02-2015,-152.7448,3,82.29,91388,2015,2,10,82.29,7,2
25676,High,0.05,35.51,6.31,918,Kerry Jernigan,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Steel Personal Filing/Posting Tote,0.58,United States,West,California,Rancho Cucamonga,91730,12-04-2015,14-04-2015,6.11,2,73.1,90492,2015,4,12,73.1,2,2
25677,High,0.1,8.34,2.64,919,Tracy Livingston,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,AcmeÂ® Elite Stainless Steel Scissors,0.59,United States,West,California,Redding,96003,12-04-2015,12-04-2015,-6.34,6,47.95,90492,2015,4,12,47.95,0,1
25678,High,0.03,8.04,8.94,920,Jessie Kelly,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.4,United States,West,California,Redlands,92374,12-04-2015,14-04-2015,-160.2755,9,76.77,90492,2015,4,12,76.77,2,2
25683,Critical,0.08,7.28,11.15,3169,Janice Boswell,Express Air,Small Business,Office Supplies,Paper,Small Box,"ArrayÂ® Parchment Paper, Assorted Colors",0.37,United States,South,Florida,Port Orange,32127,13-04-2015,14-04-2015,-44.415,1,14.66,86490,2015,4,13,14.66,1,1
25690,High,0,48.91,35,1689,Larry Church,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,United States,Central,Indiana,Highland,46322,24-03-2015,25-03-2015,-628.38,10,514.79,91077,2015,3,24,514.79,1,1
25709,Low,0.06,20.99,0.99,2958,Ellen Sparks,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,United States,Central,Wisconsin,Neenah,54956,23-03-2015,28-03-2015,224.9607,18,326.03,90265,2015,3,23,326.03,5,1
25718,High,0.03,4.06,6.89,2886,Gretchen McKinney,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for SanitaireÂ® Vibra Groomer IÂ® Upright Vac,0.6,United States,East,Ohio,Parma,44134,20-02-2015,22-02-2015,-185.17,9,38.89,87630,2015,2,20,38.89,2,3
25719,High,0.01,3.75,0.5,2886,Gretchen McKinney,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 510,0.37,United States,East,Ohio,Parma,44134,20-02-2015,21-02-2015,31.1328,12,45.12,87630,2015,2,20,45.12,1,3
25720,High,0.02,10.68,13.04,2886,Gretchen McKinney,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Dana Swing-Arm Lamps,0.6,United States,East,Ohio,Parma,44134,20-02-2015,22-02-2015,-231.05,8,90.45,87630,2015,2,20,90.45,2,3
25724,Medium,0.07,2.89,0.5,2873,Benjamin Gunter,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 498,0.38,United States,South,Florida,Hialeah,33012,22-01-2015,24-01-2015,441.594,12,33.02,89872,2015,1,22,33.02,2,2
25725,Medium,0,217.85,29.1,2873,Benjamin Gunter,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",0.68,United States,South,Florida,Hialeah,33012,22-01-2015,23-01-2015,394.17,10,2273.1,89872,2015,1,22,2273.1,1,2
25731,Critical,0.05,70.98,46.74,1976,Sherri F Vogel,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Putty",0.56,United States,Central,Michigan,East Lansing,48823,10-01-2015,11-01-2015,-850.6524,8,551.51,89039,2015,1,10,551.51,1,3
25732,Critical,0.05,11.55,2.36,1976,Sherri F Vogel,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,Central,Michigan,East Lansing,48823,10-01-2015,12-01-2015,98.5251,12,142.79,89039,2015,1,10,142.79,2,3
25734,Critical,0.07,2.84,0.93,711,Pam Anthony,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accentâ¢ Tank-Style Highlighters,0.54,United States,East,Massachusetts,Winthrop,2152,06-06-2015,08-06-2015,3.852,15,40.37,87978,2015,6,6,40.37,2,1
25742,High,0.09,6.48,7.03,2448,Melanie Morrow,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 214,0.37,United States,Central,Minnesota,Edina,55410,29-06-2015,01-07-2015,-126.208,16,96.96,87790,2015,6,29,96.96,2,1
25759,Low,0.06,300.97,7.18,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,South,Virginia,Newport News,23602,08-05-2015,08-05-2015,-729.988,1,291.4,87147,2015,5,8,291.4,0,1
25761,Medium,0.05,5.68,1.39,1708,Lillian Day,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Staples Standard Envelopes,0.38,United States,East,Ohio,Shaker Heights,44118,17-01-2015,18-01-2015,38.2812,10,55.48,88781,2015,1,17,55.48,1,2
25762,Critical,0.04,18.97,9.54,136,Dale Gillespie,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1939,0.37,United States,West,California,Petaluma,94952,16-05-2015,17-05-2015,3.04,5,101.74,88534,2015,5,16,101.74,1,2
25764,Critical,0.09,10.98,3.37,136,Dale Gillespie,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,FiskarsÂ® Softgrip Scissors,0.57,United States,West,California,Petaluma,94952,16-05-2015,17-05-2015,2.706,8,84.52,88534,2015,5,16,84.52,1,2
25786,High,0.09,122.99,70.2,70,Annette Boone,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,United States,East,Vermont,Burlington,5401,02-02-2015,04-02-2015,-2426.55,12,1400.53,87947,2015,2,2,1400.53,2,1
25790,Not Specified,0.07,11.29,5.03,1384,George McLamb,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,X-Rackâ¢ File for Hanging Folders,0.59,United States,South,Virginia,Alexandria,22304,30-06-2015,02-07-2015,-163.03,11,123.18,89407,2015,6,30,123.18,2,2
25795,Not Specified,0.01,145.45,17.85,959,Sally House,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,United States,Central,Texas,Burleson,76028,22-03-2015,23-03-2015,837.6807,8,1214.03,91581,2015,3,22,1214.03,1,1
25806,Not Specified,0.02,7.1,6.05,549,Dennis Boykin Townsend,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,United States,West,New Mexico,Roswell,88201,20-01-2015,20-01-2015,-66.378,9,66.32,90908,2015,1,20,66.32,0,1
25807,Not Specified,0.05,6.28,5.36,2464,Joe George,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems' Combs,0.4,United States,South,Louisiana,Bossier City,71111,20-01-2015,23-01-2015,1.278,6,38.04,88714,2015,1,20,38.04,3,4
25808,Not Specified,0.04,3.08,0.99,2464,Joe George,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 481,0.37,United States,South,Louisiana,Bossier City,71111,20-01-2015,21-01-2015,424.29,14,42.53,88714,2015,1,20,42.53,1,4
25811,Medium,0.01,4.98,4.62,1229,Patrick Byrne,Express Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,United States,Central,Texas,Sulphur Springs,75482,16-02-2015,18-02-2015,-111.72,10,55.68,90378,2015,2,16,55.68,2,1
25813,Critical,0,7.59,4,444,Thelma Abrams,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,"Master Giant FootÂ® Doorstop, Safety Yellow",0.42,United States,Central,Illinois,Urbana,61801,25-05-2015,28-05-2015,86.438,43,355.92,88085,2015,5,25,355.92,3,1
25817,Critical,0.02,5.58,2.99,2928,Leslie Woodard,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Heavy-Duty EZD â¢ Binder With Locking Rings,0.37,United States,South,South Carolina,Charleston,29418,26-05-2015,28-05-2015,689.328,42,236.83,90218,2015,5,26,236.83,2,2
25819,Critical,0.02,54.1,19.99,2928,Leslie Woodard,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Desktop 3-Pocket Hot FileÂ®,0.59,United States,South,South Carolina,Charleston,29418,26-05-2015,27-05-2015,-33.586,36,1944.87,90218,2015,5,26,1944.87,1,2
25820,High,0.03,42.8,2.99,3249,Nicole Goldstein,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,United States,East,Maryland,Annapolis,21403,23-05-2015,24-05-2015,462.921,16,670.9,87298,2015,5,23,670.9,1,1
25833,Low,0.05,161.55,19.99,916,Marion Wilcox,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/DrawerÂ® Files,0.66,United States,Central,Texas,Burleson,76028,04-01-2015,11-01-2015,35.31,3,499.31,86357,2015,1,4,499.31,7,1
25841,Medium,0.02,28.53,1.49,3381,Christopher Norton Patterson,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,South,Georgia,Macon,31204,29-04-2015,29-04-2015,1.992,18,513.33,88840,2015,4,29,513.33,0,2
25856,Not Specified,0.03,37.94,5.08,757,Neil Hogan,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Snap-A-WayÂ® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,West,Oregon,Tualatin,97062,11-02-2015,13-02-2015,-7.5244,1,39.97,90258,2015,2,11,39.97,2,1
25859,High,0.09,1.74,4.08,2464,Joe George,Express Air,Consumer,Furniture,Office Furnishings,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.53,United States,South,Louisiana,Bossier City,71111,11-05-2015,13-05-2015,608.262,4,10.41,88713,2015,5,11,10.41,2,4
25860,High,0.08,227.55,32.48,2464,Joe George,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Hon Rectangular Conference Tables,0.68,United States,South,Louisiana,Bossier City,71111,11-05-2015,11-05-2015,-570.1696,16,2849.64,88713,2015,5,11,2849.64,0,4
25893,Not Specified,0,236.97,59.24,639,Lois Rowland,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Chromcraft Rectangular Conference Tables,0.61,United States,West,California,Santa Maria,93454,14-02-2015,15-02-2015,1192.04,9,1769.91,87952,2015,2,14,1769.91,1,1
25895,High,0.05,4.28,5.17,993,Gail Currin,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1971,0.4,United States,West,California,Oxnard,93030,19-02-2015,19-02-2015,-104.57,9,38.58,89432,2015,2,19,38.58,0,1
25904,Medium,0.06,125.99,2.5,3053,Robin Tyler,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,i2000,0.6,United States,South,Kentucky,Murray,42071,03-02-2015,05-02-2015,402.066,11,1173.76,86662,2015,2,3,1173.76,2,1
